molecule_chembl_id,type,value,units,pchembl_value
CHEMBL336174,IC50,7.4,uM,5.13
CHEMBL1172916,IC50,7.38,uM,5.13
CHEMBL1172980,IC50,7.32,uM,5.13
CHEMBL3237934,IC50,7.442,uM,5.13
CHEMBL1821893,IC50,7.48,uM,5.13
CHEMBL336192,IC50,7.4,uM,5.13
CHEMBL590524,IC50,7.46,uM,5.13
CHEMBL4214620,IC50,7.43,uM,5.13
CHEMBL3747277,IC50,7.37,uM,5.13
CHEMBL188386,IC50,7.4,uM,5.13
CHEMBL4205469,IC50,7.37,uM,5.13
CHEMBL3287898,IC50,7.5,uM,5.12
CHEMBL428690,IC50,7600.0,nM,5.12
CHEMBL4211322,IC50,7.59,uM,5.12
CHEMBL3586185,IC50,7.6,uM,5.12
CHEMBL2018758,IC50,7.6,uM,5.12
CHEMBL4638857,IC50,7.56,uM,5.12
CHEMBL107472,IC50,7.5,uM,5.12
CHEMBL490687,IC50,7500.0,nM,5.12
CHEMBL3263959,IC50,7.67,uM,5.12
CHEMBL113902,IC50,7.5,uM,5.12
CHEMBL2316149,IC50,7.5,uM,5.12
CHEMBL590525,IC50,7.51,uM,5.12
CHEMBL3221557,IC50,7.6,uM,5.12
CHEMBL244948,IC50,7670.0,nM,5.12
CHEMBL3612580,IC50,7.5,uM,5.12
CHEMBL1822065,IC50,7.66,uM,5.12
CHEMBL383121,IC50,7.5,uM,5.12
CHEMBL1822061,IC50,7.78,uM,5.11
CHEMBL1812555,IC50,7.71,uM,5.11
CHEMBL462338,IC50,7.7,uM,5.11
CHEMBL1173652,IC50,7.83,uM,5.11
CHEMBL2064392,IC50,7.8,uM,5.11
CHEMBL1947045,IC50,7.7,uM,5.11
CHEMBL325949,IC50,7.8,uM,5.11
CHEMBL3628796,IC50,7710.0,nM,5.11
CHEMBL515598,IC50,7.8,uM,5.11
CHEMBL1830279,IC50,7.83,uM,5.11
CHEMBL1173666,IC50,7.78,uM,5.11
CHEMBL604672,IC50,7.82,uM,5.11
CHEMBL48650,IC50,7.7,uM,5.11
CHEMBL160935,IC50,7.7,uM,5.11
CHEMBL242349,IC50,7710.0,nM,5.11
CHEMBL3612574,IC50,7.8,uM,5.11
CHEMBL119708,IC50,8000.0,nM,5.1
CHEMBL2316144,IC50,8.0,uM,5.1
CHEMBL3805508,IC50,7.92,uM,5.1
CHEMBL2347973,IC50,7893.0,nM,5.1
CHEMBL3416616,IC50,7904.0,nM,5.1
CHEMBL309016,IC50,7.9,uM,5.1
CHEMBL1958211,IC50,7.96,uM,5.1
CHEMBL1242753,IC50,8.01,uM,5.1
CHEMBL142148,IC50,8.0,uM,5.1
CHEMBL3742349,IC50,7.88,uM,5.1
CHEMBL333041,IC50,8.0,uM,5.1
CHEMBL4581088,IC50,8006.0,nM,5.1
CHEMBL135592,IC50,8.0,uM,5.1
CHEMBL89505,IC50,7.9,uM,5.1
CHEMBL3221541,IC50,8.0,uM,5.1
CHEMBL3586174,IC50,8.1,uM,5.09
CHEMBL1173653,IC50,8.11,uM,5.09
CHEMBL1173193,IC50,8.09,uM,5.09
CHEMBL3088218,IC50,8.19,uM,5.09
CHEMBL3325476,IC50,8.1,uM,5.09
CHEMBL215365,IC50,8.2,uM,5.09
CHEMBL1169870,IC50,8.15,uM,5.09
CHEMBL337297,IC50,8.18,uM,5.09
CHEMBL335012,IC50,8.18,uM,5.09
CHEMBL1958025,IC50,8.14,uM,5.09
CHEMBL377277,IC50,8068.0,nM,5.09
CHEMBL4216551,IC50,8.07,uM,5.09
CHEMBL1958033,IC50,8.16,uM,5.09
CHEMBL1958029,IC50,8.36,uM,5.08
CHEMBL2325103,IC50,8.25,uM,5.08
CHEMBL4079829,IC50,8.3,uM,5.08
CHEMBL82214,IC50,8.3,uM,5.08
CHEMBL4776925,IC50,8.264,uM,5.08
CHEMBL1241492,IC50,8.3,uM,5.08
CHEMBL1828866,IC50,8.28,uM,5.08
CHEMBL2029694,IC50,8.4,uM,5.08
CHEMBL353823,IC50,8.3,uM,5.08
CHEMBL4210237,IC50,8.42,uM,5.08
CHEMBL363130,IC50,8.4,uM,5.08
CHEMBL83559,IC50,8.4,uM,5.08
CHEMBL136492,IC50,8.4,uM,5.08
CHEMBL347668,IC50,8.5,uM,5.07
CHEMBL2029699,IC50,8.6,uM,5.07
CHEMBL589801,IC50,8.54,uM,5.07
CHEMBL3604938,IC50,8.6,uM,5.07
CHEMBL116438,IC50,8.6,uM,5.07
CHEMBL3221546,IC50,8.5,uM,5.07
CHEMBL1822066,IC50,8.43,uM,5.07
CHEMBL3393072,IC50,8.49,uM,5.07
CHEMBL3747055,IC50,8.54,uM,5.07
CHEMBL1958036,IC50,8.58,uM,5.07
CHEMBL3891774,IC50,8.5,uM,5.07
CHEMBL2437295,Ki,8.58,uM,5.07
CHEMBL419409,IC50,8.8,uM,5.06
CHEMBL4460897,IC50,8.77,uM,5.06
CHEMBL3425661,IC50,8.7,uM,5.06
CHEMBL333454,IC50,8.7,uM,5.06
CHEMBL78224,IC50,8.8,uM,5.06
CHEMBL1830275,IC50,8.66,uM,5.06
CHEMBL538757,IC50,8.8,uM,5.06
CHEMBL385015,IC50,8.7,uM,5.06
CHEMBL1242657,IC50,8.7,uM,5.06
CHEMBL3235204,IC50,8.66,uM,5.06
CHEMBL299194,IC50,8.7,uM,5.06
CHEMBL541988,IC50,8719.0,nM,5.06
CHEMBL543361,IC50,8.8,uM,5.06
CHEMBL1812567,IC50,8.8,uM,5.06
CHEMBL120185,IC50,8.7,uM,5.06
CHEMBL3133898,IC50,8.73,uM,5.06
CHEMBL7775,IC50,8.7,uM,5.06
CHEMBL611681,IC50,8.71,uM,5.06
CHEMBL112925,IC50,8.7,uM,5.06
CHEMBL1821896,IC50,8.63,uM,5.06
CHEMBL4560998,IC50,8630.0,nM,5.06
CHEMBL140,IC50,8650.0,nM,5.06
CHEMBL48802,IC50,9.0,uM,5.05
CHEMBL3425670,IC50,8.9,uM,5.05
CHEMBL1241771,IC50,8.9,uM,5.05
CHEMBL334334,IC50,9.0,uM,5.05
CHEMBL1241860,IC50,9.0,uM,5.05
CHEMBL1944920,IC50,8.9,uM,5.05
CHEMBL379041,IC50,8.9,uM,5.05
CHEMBL131653,IC50,9.0,uM,5.05
CHEMBL1821878,IC50,8.95,uM,5.05
CHEMBL432941,IC50,8.88,uM,5.05
CHEMBL4205869,IC50,8.87,uM,5.05
CHEMBL128027,IC50,9.0,uM,5.05
CHEMBL1172823,IC50,8.92,uM,5.05
CHEMBL202244,IC50,9.0,uM,5.05
CHEMBL1958223,IC50,8.89,uM,5.05
CHEMBL488646,IC50,9.0,uM,5.05
CHEMBL1240544,IC50,9.14,uM,5.04
CHEMBL1095464,IC50,9.1,uM,5.04
CHEMBL1947122,IC50,9021.0,nM,5.04
CHEMBL2018773,IC50,9.1,uM,5.04
CHEMBL591213,IC50,9.12,uM,5.04
CHEMBL2018777,IC50,9.15,uM,5.04
CHEMBL4204354,IC50,9.04,uM,5.04
CHEMBL2336357,IC50,9.05,uM,5.04
CHEMBL3740247,IC50,9.19,uM,5.04
CHEMBL3805893,IC50,9.04,uM,5.04
CHEMBL137635,IC50,9.3,uM,5.03
CHEMBL2018767,IC50,9.45,uM,5.03
CHEMBL78049,IC50,9.4,uM,5.03
CHEMBL3746168,IC50,9.26,uM,5.03
CHEMBL2283248,IC50,9.35,uM,5.03
CHEMBL79970,IC50,9.3,uM,5.03
CHEMBL589068,IC50,9.26,uM,5.03
CHEMBL1947123,IC50,9284.0,nM,5.03
CHEMBL4208167,IC50,9.36,uM,5.03
CHEMBL126483,IC50,9.3,uM,5.03
CHEMBL1821877,IC50,9.37,uM,5.03
CHEMBL3960786,IC50,9.3,uM,5.03
CHEMBL593860,EC50,9.4,uM,5.03
CHEMBL1241769,IC50,9.38,uM,5.03
CHEMBL345203,IC50,9.4,uM,5.03
CHEMBL592710,IC50,9.46,uM,5.02
CHEMBL487254,IC50,9.5,uM,5.02
CHEMBL3747079,IC50,9.58,uM,5.02
CHEMBL4649833,IC50,9.51,uM,5.02
CHEMBL129930,IC50,9.5,uM,5.02
CHEMBL89723,IC50,9.5,uM,5.02
CHEMBL410659,IC50,9.6,uM,5.02
CHEMBL1828872,IC50,9.59,uM,5.02
CHEMBL4549604,IC50,9.57,uM,5.02
CHEMBL379017,IC50,9601.0,nM,5.02
CHEMBL168555,IC50,9.7,uM,5.01
CHEMBL3586179,IC50,9.8,uM,5.01
CHEMBL4069284,IC50,9726.0,nM,5.01
CHEMBL1830277,IC50,9.78,uM,5.01
CHEMBL122260,IC50,9.7,uM,5.01
CHEMBL525527,IC50,9.7,uM,5.01
CHEMBL206370,IC50,9.8,uM,5.01
CHEMBL4216025,IC50,9.76,uM,5.01
CHEMBL3221548,IC50,9.8,uM,5.01
CHEMBL2029689,IC50,9.7,uM,5.01
CHEMBL4286998,IC50,9.8,uM,5.01
CHEMBL1981977,IC50,9.86,uM,5.01
CHEMBL1173262,IC50,9.83,uM,5.01
CHEMBL47660,IC50,10.0,uM,5.0
CHEMBL2018765,IC50,9.9,uM,5.0
CHEMBL304414,IC50,10.0,uM,5.0
CHEMBL171144,IC50,10.0,uM,5.0
CHEMBL133283,IC50,10.0,uM,5.0
CHEMBL523586,IC50,10000.0,nM,5.0
CHEMBL2336361,IC50,10.02,uM,5.0
CHEMBL3676351,IC50,10000.0,nM,5.0
CHEMBL126062,IC50,10.0,uM,5.0
CHEMBL1172957,IC50,10.0,uM,5.0
CHEMBL296407,IC50,10.0,uM,5.0
CHEMBL116919,IC50,10000.0,nM,5.0
CHEMBL3884319,IC50,10000.0,nM,5.0
CHEMBL2333986,IC50,10.0,uM,5.0
CHEMBL4860202,IC50,9920.0,nM,5.0
CHEMBL382862,IC50,10.0,uM,5.0
CHEMBL142898,IC50,10.0,uM,5.0
CHEMBL123676,IC50,10.1,uM,5.0
CHEMBL131577,IC50,10.0,uM,5.0
CHEMBL3237939,IC50,10.12,uM,5.0
CHEMBL488271,IC50,9.9,uM,5.0
CHEMBL143899,IC50,10.0,uM,5.0
CHEMBL3237932,IC50,10.0,uM,5.0
CHEMBL142831,IC50,10.0,uM,5.0
CHEMBL1242117,IC50,10.0,uM,5.0
CHEMBL520493,IC50,1.0,10'1 uM,5.0
CHEMBL1241947,IC50,9.9,uM,5.0
CHEMBL332879,IC50,10.0,uM,5.0
CHEMBL3088225,IC50,10.02,uM,5.0
CHEMBL454002,IC50,1.0,10'1 uM,5.0
CHEMBL474267,IC50,1.0,10'1 uM,5.0
CHEMBL1683954,IC50,10.0,uM,5.0
CHEMBL291359,IC50,9.9,uM,5.0
CHEMBL333045,IC50,10.0,uM,5.0
CHEMBL345211,IC50,10.0,uM,5.0
CHEMBL1241861,IC50,10.0,uM,5.0
CHEMBL4446681,IC50,10.0,uM,5.0
CHEMBL47173,IC50,10.1,uM,5.0
CHEMBL307481,IC50,10.1,uM,5.0
CHEMBL1172855,IC50,10.06,uM,5.0
CHEMBL13629,IC50,10.0,uM,5.0
CHEMBL3917723,IC50,9941.0,nM,5.0
CHEMBL1242027,IC50,10.2,uM,4.99
CHEMBL3234864,IC50,10.35,uM,4.99
CHEMBL116012,IC50,10.32,uM,4.99
CHEMBL1821880,IC50,10.17,uM,4.99
CHEMBL2283249,IC50,10.23,uM,4.99
CHEMBL473141,IC50,10320.0,nM,4.99
CHEMBL419650,IC50,10.2,uM,4.99
CHEMBL122785,IC50,10.3,uM,4.99
CHEMBL1828873,IC50,10.34,uM,4.99
CHEMBL2159053,IC50,10.49,uM,4.98
CHEMBL498247,IC50,10.5,uM,4.98
CHEMBL1093100,IC50,10.41,uM,4.98
CHEMBL4439053,IC50,10.58,uM,4.98
CHEMBL1448,IC50,10.5,uM,4.98
CHEMBL153843,IC50,10400.0,nM,4.98
CHEMBL3325470,IC50,10.4,uM,4.98
CHEMBL514771,IC50,10590.0,nM,4.97
CHEMBL592139,IC50,10.78,uM,4.97
CHEMBL3746564,IC50,10.69,uM,4.97
CHEMBL1173191,IC50,10.64,uM,4.97
CHEMBL55993,IC50,10.7,uM,4.97
CHEMBL114073,IC50,10.59,uM,4.97
CHEMBL1958030,IC50,10.69,uM,4.97
CHEMBL425620,IC50,10.8,uM,4.97
CHEMBL1958027,IC50,10.92,uM,4.96
CHEMBL1242200,IC50,11.0,uM,4.96
CHEMBL1830262,IC50,10.95,uM,4.96
CHEMBL1173713,IC50,10.85,uM,4.96
CHEMBL3746268,IC50,10.92,uM,4.96
CHEMBL1173250,IC50,10.97,uM,4.96
CHEMBL3814572,EC50,10.9,uM,4.96
CHEMBL461782,IC50,11.1,uM,4.96
CHEMBL527026,IC50,11.0,uM,4.96
CHEMBL1242470,IC50,11.0,uM,4.96
CHEMBL434063,IC50,10.896,uM,4.96
CHEMBL185327,IC50,11.0,uM,4.96
CHEMBL1257795,IC50,10.9,uM,4.96
CHEMBL3883652,IC50,11.0,uM,4.96
CHEMBL1928709,IC50,11.22,uM,4.95
CHEMBL1821876,IC50,11.24,uM,4.95
CHEMBL1173192,IC50,11.27,uM,4.95
CHEMBL1828874,IC50,11.29,uM,4.95
CHEMBL3237947,IC50,11.18,uM,4.95
CHEMBL293251,IC50,11.4,uM,4.94
CHEMBL589825,IC50,11.57,uM,4.94
CHEMBL3740614,IC50,11.57,uM,4.94
CHEMBL4847730,IC50,11802.0,nM,4.93
CHEMBL2283251,IC50,11.69,uM,4.93
CHEMBL2047253,IC50,11.7,uM,4.93
CHEMBL1241675,IC50,12.0,uM,4.92
CHEMBL1828870,IC50,11.91,uM,4.92
CHEMBL345837,IC50,12.0,uM,4.92
CHEMBL91914,IC50,12000.0,nM,4.92
CHEMBL1241949,IC50,12.0,uM,4.92
CHEMBL1812491,IC50,12.07,uM,4.92
CHEMBL2426277,IC50,12.0,uM,4.92
CHEMBL422531,IC50,12.0,uM,4.92
CHEMBL1242380,IC50,12.0,uM,4.92
CHEMBL1945445,IC50,12.11,uM,4.92
CHEMBL4083467,IC50,12.12,uM,4.92
CHEMBL1241773,IC50,12.0,uM,4.92
CHEMBL553523,IC50,12.0,uM,4.92
CHEMBL1830273,IC50,12.24,uM,4.91
CHEMBL3747570,IC50,12.24,uM,4.91
CHEMBL1241677,IC50,12.4,uM,4.91
CHEMBL1173251,IC50,12.26,uM,4.91
CHEMBL1172951,IC50,12.42,uM,4.91
CHEMBL4549295,IC50,12.45,uM,4.91
CHEMBL3088223,IC50,12.45,uM,4.91
CHEMBL1241270,IC50,12.4,uM,4.91
CHEMBL2336358,IC50,12.29,uM,4.91
CHEMBL1929307,IC50,12.32,uM,4.91
CHEMBL1080506,IC50,12.65,uM,4.9
CHEMBL118205,IC50,12.5,uM,4.9
CHEMBL201840,IC50,12.6,uM,4.9
CHEMBL337035,IC50,12.5,uM,4.9
CHEMBL178922,IC50,12.7,uM,4.9
CHEMBL1929555,IC50,12.62,uM,4.9
CHEMBL1095465,IC50,12.6,uM,4.9
CHEMBL2336359,IC50,12.69,uM,4.9
CHEMBL55748,IC50,12.5,uM,4.9
CHEMBL1242288,IC50,12.6,uM,4.9
CHEMBL365805,IC50,13000.0,nM,4.89
CHEMBL1641994,IC50,12.8,uM,4.89
CHEMBL2335018,IC50,12.8,uM,4.89
CHEMBL427314,IC50,13.0,uM,4.89
CHEMBL135861,IC50,13.0,uM,4.89
CHEMBL1946844,IC50,13.0,uM,4.89
CHEMBL347659,IC50,13.0,uM,4.89
CHEMBL2283253,IC50,12.88,uM,4.89
CHEMBL2426286,IC50,12.8,uM,4.89
CHEMBL1242030,IC50,12.8,uM,4.89
CHEMBL1240545,IC50,13.0,uM,4.89
CHEMBL1254364,IC50,12.8,uM,4.89
CHEMBL2426283,IC50,12.9,uM,4.89
CHEMBL2283252,IC50,13.23,uM,4.88
CHEMBL170438,IC50,13.2,uM,4.88
CHEMBL408565,IC50,13300.0,nM,4.88
CHEMBL3586189,IC50,13.2,uM,4.88
CHEMBL344652,IC50,13.35,uM,4.88
CHEMBL1173324,IC50,13.37,uM,4.87
CHEMBL309598,IC50,13.5,uM,4.87
CHEMBL168829,IC50,13.4,uM,4.87
CHEMBL590877,IC50,13.53,uM,4.87
CHEMBL383030,IC50,13.6,uM,4.87
CHEMBL338449,IC50,13.5,uM,4.87
CHEMBL113996,IC50,13.57,uM,4.87
CHEMBL594790,IC50,13.4,uM,4.87
CHEMBL472942,IC50,13570.0,nM,4.87
CHEMBL2283256,IC50,13.93,uM,4.86
CHEMBL1828871,IC50,13.73,uM,4.86
CHEMBL1928887,IC50,13.88,uM,4.86
CHEMBL1173014,IC50,13.87,uM,4.86
CHEMBL2336335,IC50,13.71,uM,4.86
CHEMBL47986,IC50,14.0,uM,4.85
CHEMBL157952,IC50,14.0,uM,4.85
CHEMBL1958032,IC50,14.21,uM,4.85
CHEMBL385425,IC50,14.1,uM,4.85
CHEMBL358092,IC50,14.0,uM,4.85
CHEMBL4644209,IC50,14.0,uM,4.85
CHEMBL453336,IC50,14.0,uM,4.85
CHEMBL4878090,IC50,14010.0,nM,4.85
CHEMBL432416,IC50,14.1,uM,4.85
CHEMBL4872030,IC50,14.26,uM,4.85
CHEMBL1828877,IC50,14.53,uM,4.84
CHEMBL213616,IC50,14.5,uM,4.84
CHEMBL2283245,IC50,14.58,uM,4.84
CHEMBL1172950,IC50,14.53,uM,4.84
CHEMBL171256,IC50,14.4,uM,4.84
CHEMBL1830131,IC50,14.59,uM,4.84
CHEMBL1830268,IC50,14.83,uM,4.83
CHEMBL83429,IC50,14.9,uM,4.83
CHEMBL3237942,IC50,14.7,uM,4.83
CHEMBL589120,IC50,14.72,uM,4.83
CHEMBL119923,IC50,14.8,uM,4.83
CHEMBL206483,IC50,15.0,uM,4.82
CHEMBL85021,IC50,15.3,uM,4.82
CHEMBL2426378,IC50,15.2,uM,4.82
CHEMBL3747407,IC50,15.16,uM,4.82
CHEMBL4634317,IC50,15.0,uM,4.82
CHEMBL4575647,IC50,15.0,uM,4.82
CHEMBL3353410,IC50,15.0,uM,4.82
CHEMBL62756,IC50,15.0,uM,4.82
CHEMBL1093099,IC50,15.07,uM,4.82
CHEMBL347160,IC50,15.0,uM,4.82
CHEMBL3798658,IC50,15.0,uM,4.82
CHEMBL1097190,IC50,15.12,umol/L,4.82
CHEMBL1241588,IC50,15.0,uM,4.82
CHEMBL1945647,IC50,15.02,uM,4.82
CHEMBL1080272,IC50,15.14,uM,4.82
CHEMBL2316148,IC50,15.3,uM,4.82
CHEMBL214627,IC50,15.2,uM,4.82
CHEMBL1173397,IC50,15.24,uM,4.82
CHEMBL1240565,IC50,15.0,uM,4.82
CHEMBL4459052,IC50,15.36,uM,4.81
CHEMBL1242658,IC50,15.6,uM,4.81
CHEMBL1172603,IC50,15.56,uM,4.81
CHEMBL2335014,IC50,15.6,uM,4.81
CHEMBL4471464,IC50,15.33,uM,4.81
CHEMBL4554486,IC50,15.63,uM,4.81
CHEMBL4469663,IC50,15400.0,nM,4.81
CHEMBL2437298,Ki,15.65,uM,4.8
CHEMBL128000,IC50,16.0,uM,4.8
CHEMBL1828878,IC50,15.92,uM,4.8
CHEMBL3353395,IC50,16.0,uM,4.8
CHEMBL2283257,IC50,15.74,uM,4.8
CHEMBL157021,IC50,16.0,uM,4.8
CHEMBL1821882,IC50,15.72,uM,4.8
CHEMBL1945452,IC50,15.68,uM,4.8
CHEMBL2283255,IC50,16.17,uM,4.79
CHEMBL2335016,IC50,16.3,uM,4.79
CHEMBL431001,IC50,16.3,uM,4.79
CHEMBL1173248,IC50,16.14,uM,4.79
CHEMBL324030,IC50,16.3,uM,4.79
CHEMBL195437,IC50,16.219,uM,4.79
CHEMBL4576626,IC50,16.18,uM,4.79
CHEMBL384042,IC50,16.2,uM,4.79
CHEMBL3325480,IC50,16.7,uM,4.78
CHEMBL4560385,IC50,16800.0,nM,4.78
CHEMBL4849268,IC50,16807.0,nM,4.78
CHEMBL1929302,IC50,16.63,uM,4.78
CHEMBL2437297,Ki,16.77,uM,4.78
CHEMBL3982602,IC50,16.46,uM,4.78
CHEMBL309392,IC50,17.0,uM,4.77
CHEMBL347161,IC50,16.9,uM,4.77
CHEMBL1958026,IC50,16.92,uM,4.77
CHEMBL1242203,IC50,17.0,uM,4.77
CHEMBL214863,IC50,17.0,uM,4.77
CHEMBL1241583,IC50,17.0,uM,4.77
CHEMBL1173319,IC50,17.49,uM,4.76
CHEMBL1173680,IC50,17.19,uM,4.76
CHEMBL348554,IC50,17.5,uM,4.76
CHEMBL589847,IC50,17.51,uM,4.76
CHEMBL1956885,IC50,17.42,uM,4.76
CHEMBL1830267,IC50,17.39,uM,4.76
CHEMBL1828879,IC50,17.26,uM,4.76
CHEMBL1173105,IC50,17.31,uM,4.76
CHEMBL132466,IC50,18.0,uM,4.75
CHEMBL1241774,IC50,18.0,uM,4.75
CHEMBL1242209,IC50,18.0,uM,4.75
CHEMBL1828875,IC50,17.81,uM,4.75
CHEMBL511449,IC50,17900.0,nM,4.75
CHEMBL1821884,IC50,17.84,uM,4.75
CHEMBL83838,IC50,18.0,uM,4.75
CHEMBL1242469,IC50,18.0,uM,4.75
CHEMBL1242381,IC50,18.0,uM,4.75
CHEMBL79531,IC50,18.0,uM,4.75
CHEMBL535,IC50,18.0,uM,4.75
CHEMBL3098313,IC50,18.3,uM,4.74
CHEMBL1173249,IC50,18.35,uM,4.74
CHEMBL3325472,IC50,18.3,uM,4.74
CHEMBL3237938,IC50,18.02,uM,4.74
CHEMBL589413,IC50,18.12,uM,4.74
CHEMBL1828876,IC50,18.35,uM,4.74
CHEMBL1945645,IC50,18.15,uM,4.74
CHEMBL595757,IC50,18.2,uM,4.74
CHEMBL4470214,IC50,18.26,uM,4.74
CHEMBL4459564,IC50,18.69,uM,4.73
CHEMBL1173816,IC50,18.45,uM,4.73
CHEMBL118109,IC50,18.6,uM,4.73
CHEMBL3982407,IC50,18670.0,nM,4.73
CHEMBL2316156,IC50,18.6,uM,4.73
CHEMBL1829273,IC50,18.72,uM,4.73
CHEMBL48760,IC50,18.5,uM,4.73
CHEMBL2424676,IC50,19.0,uM,4.72
CHEMBL1830264,IC50,19.12,uM,4.72
CHEMBL3353396,IC50,19.0,uM,4.72
CHEMBL1241271,IC50,19.0,uM,4.72
CHEMBL145266,IC50,19.0,uM,4.72
CHEMBL87746,IC50,19.0,uM,4.72
CHEMBL2426290,IC50,19.0,uM,4.72
CHEMBL147112,IC50,19.2,uM,4.72
CHEMBL2047242,IC50,19.6,uM,4.71
CHEMBL592224,IC50,19.41,uM,4.71
CHEMBL1821879,IC50,19.64,uM,4.71
CHEMBL86326,IC50,19.3,uM,4.71
CHEMBL385292,IC50,19.3,uM,4.71
CHEMBL1171822,IC50,19.32,uM,4.71
CHEMBL591051,IC50,19.32,uM,4.71
CHEMBL1830130,IC50,19.69,uM,4.71
CHEMBL2335013,IC50,19.3,uM,4.71
CHEMBL1173022,IC50,19.73,uM,4.71
CHEMBL589832,IC50,19.26,uM,4.71
CHEMBL488101,IC50,2.0,10'1 uM,4.7
CHEMBL1945444,IC50,20.19,uM,4.7
CHEMBL132907,IC50,20.0,uM,4.7
CHEMBL1683957,IC50,20.0,uM,4.7
CHEMBL59812,IC50,20.0,uM,4.7
CHEMBL1956886,IC50,19.77,uM,4.7
CHEMBL501368,IC50,2.0,10'1 uM,4.7
CHEMBL1821887,IC50,19.83,uM,4.7
CHEMBL520839,IC50,2.0,10'1 uM,4.7
CHEMBL2426289,IC50,20.0,uM,4.7
CHEMBL66101,IC50,20.0,uM,4.7
CHEMBL4060383,IC50,20.0,uM,4.7
CHEMBL1173398,IC50,20.04,uM,4.7
CHEMBL1945453,IC50,19.83,uM,4.7
CHEMBL2335379,IC50,19.9,uM,4.7
CHEMBL2372245,Ki,20.0,uM,4.7
CHEMBL1173023,IC50,20.61,uM,4.69
CHEMBL1241943,IC50,20.5,uM,4.69
CHEMBL1630578,IC50,20.397,uM,4.69
CHEMBL147880,IC50,20.3,uM,4.69
CHEMBL1830265,IC50,20.48,uM,4.69
CHEMBL459729,IC50,21.0,uM,4.68
CHEMBL1348499,IC50,20.9,uM,4.68
CHEMBL3234867,IC50,21.02,uM,4.68
CHEMBL4096329,IC50,20.8,uM,4.68
CHEMBL1172878,IC50,20.81,uM,4.68
CHEMBL1242661,IC50,21.0,uM,4.68
CHEMBL423159,IC50,21.0,uM,4.68
CHEMBL2316152,IC50,20.8,uM,4.68
CHEMBL1641991,IC50,20.8,uM,4.68
CHEMBL79808,IC50,21.0,uM,4.68
CHEMBL1945646,IC50,21.56,uM,4.67
CHEMBL1829274,IC50,21.28,uM,4.67
CHEMBL3746387,IC50,21.31,uM,4.67
CHEMBL3628816,IC50,21.18,uM,4.67
CHEMBL2437473,IC50,21280.0,nM,4.67
CHEMBL1821888,IC50,21.52,uM,4.67
CHEMBL160207,IC50,21.2,uM,4.67
CHEMBL3628817,IC50,21.56,uM,4.67
CHEMBL1171638,IC50,21.48,uM,4.67
CHEMBL149201,IC50,21.9,uM,4.66
CHEMBL486437,IC50,22.0,uM,4.66
CHEMBL215520,IC50,21.7,uM,4.66
CHEMBL501709,IC50,22.0,uM,4.66
CHEMBL606027,IC50,22.04,uM,4.66
CHEMBL605161,IC50,22.0,uM,4.66
CHEMBL1683952,IC50,22.0,uM,4.66
CHEMBL1828882,IC50,21.84,uM,4.66
CHEMBL523059,IC50,22.0,uM,4.66
CHEMBL1944922,IC50,22.0,uM,4.66
CHEMBL600048,IC50,21.71,uM,4.66
CHEMBL155607,IC50,22.0,uM,4.66
CHEMBL347074,IC50,21.8,uM,4.66
CHEMBL1830257,IC50,22.36,uM,4.65
CHEMBL62701,IC50,22.3,uM,4.65
CHEMBL3961202,IC50,22.31,uM,4.65
CHEMBL1821881,IC50,22.36,uM,4.65
CHEMBL2437299,Ki,22.94,uM,4.64
CHEMBL148984,IC50,22.8,uM,4.64
CHEMBL529663,IC50,23.0,uM,4.64
CHEMBL2029693,IC50,23.1,uM,4.64
CHEMBL2426288,IC50,23.0,uM,4.64
CHEMBL4520103,IC50,22.85,uM,4.64
CHEMBL590083,IC50,22.81,uM,4.64
CHEMBL483108,IC50,22.8,uM,4.64
CHEMBL504416,IC50,22.8,uM,4.64
CHEMBL3234865,IC50,23.13,uM,4.64
CHEMBL3948546,IC50,23000.0,nM,4.64
CHEMBL1088348,IC50,23.5,uM,4.63
CHEMBL1830129,IC50,23.16,uM,4.63
CHEMBL4516916,IC50,23.34,uM,4.63
CHEMBL590568,IC50,23.49,uM,4.63
CHEMBL1830258,IC50,23.27,uM,4.63
CHEMBL334026,IC50,24.2,uM,4.62
CHEMBL1821883,IC50,24.16,uM,4.62
CHEMBL4105434,IC50,23.7,uM,4.62
CHEMBL154260,IC50,24.0,uM,4.62
CHEMBL358728,IC50,24.1,uM,4.62
CHEMBL2047248,IC50,24.1,uM,4.62
CHEMBL18797,IC50,23.981,uM,4.62
CHEMBL1828884,IC50,24.15,uM,4.62
CHEMBL2426377,IC50,24.0,uM,4.62
CHEMBL4442932,IC50,24.13,uM,4.62
CHEMBL1172418,IC50,24.15,uM,4.62
CHEMBL3237943,IC50,24.05,uM,4.62
CHEMBL1829271,IC50,24.68,uM,4.61
CHEMBL1944924,IC50,24.7,uM,4.61
CHEMBL1328065,IC50,24.3,uM,4.61
CHEMBL1172947,IC50,24.32,uM,4.61
CHEMBL1821889,IC50,24.37,uM,4.61
CHEMBL213371,IC50,24.6,uM,4.61
CHEMBL1829275,IC50,24.33,uM,4.61
CHEMBL591440,IC50,24.65,uM,4.61
CHEMBL1916951,IC50,24.83,uM,4.61
CHEMBL4858176,IC50,25.3,uM,4.6
CHEMBL373882,IC50,25000.0,nM,4.6
CHEMBL4095623,IC50,25.0,uM,4.6
