,molecule_chembl_id,pIC50,smile,ROMol,MW,HBA,HBD,LogP,rule_of_five_conform
103,CHEMBL39320,9.43,Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,<rdkit.Chem.rdchem.Mol object at 0x000001D696639040>,353.02760748400004,5,1,4.022600000000002,yes
104,CHEMBL2029434,9.42,C=CC(=O)Nc1cccc(N2C(=O)N(C(C)C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6966390B0>,556.2910370120001,8,2,4.587200000000004,yes
105,CHEMBL2447950,9.42,CCOc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCC.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D696639120>,379.085432208,5,1,5.246000000000004,yes
106,CHEMBL4858583,9.41,CN(/N=N\c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OCCl,<rdkit.Chem.rdchem.Mol object at 0x000001D696639190>,404.0555290479999,7,1,5.290200000000003,yes
107,CHEMBL4757806,9.4,COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639200>,387.1695249120001,5,3,3.9055000000000017,yes
108,CHEMBL4282543,9.4,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639270>,553.28013798,9,2,4.293300000000003,yes
109,CHEMBL4112924,9.4,CO[C@@H]1COC2C1OC[C@H]2Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D6966392E0>,557.1841249280001,9,2,3.7822000000000013,yes
110,CHEMBL51741,9.4,C=CC(=O)Nc1ccc2ncnc(N3CCc4ccc(Br)cc43)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639350>,394.0429232,4,1,4.211000000000003,yes
111,CHEMBL3901622,9.4,C[C@@H](Nc1ncnc2oc(-c3ccc(NCCN(C)C)cc3)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6966393C0>,401.221560484,6,2,5.036400000000004,yes
112,CHEMBL3759317,9.4,COc1cc(C(=O)NCCN(C)C)cc(OC)c1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639430>,505.2147608520001,8,2,4.840000000000004,yes
113,CHEMBL4784777,9.4,COc1cc(CNCCS(C)(=O)=O)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D6966394A0>,495.1940254080001,8,4,2.9132000000000007,yes
114,CHEMBL4793053,9.4,[2H]C([2H])([2H])Oc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639510>,363.17745611800007,5,3,3.7790000000000026,yes
115,CHEMBL4783569,9.4,COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639580>,360.1586258800001,5,3,3.779000000000001,yes
116,CHEMBL4795296,9.4,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(S(C)(=O)=O)cc3)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6966395F0>,392.13069687999996,5,2,4.201500000000002,yes
117,CHEMBL1204199,9.39,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D696639660>,423.03491662799996,5,1,5.355100000000004,yes
118,CHEMBL2029429,9.39,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6966396D0>,528.2597368840001,8,2,3.808600000000003,yes
119,CHEMBL31815,9.38,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639740>,304.132411132,4,2,3.8063200000000013,yes
120,CHEMBL188762,9.37,CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6966397B0>,370.0429232,4,2,4.484400000000003,yes
121,CHEMBL2029428,9.37,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639820>,498.2491722000001,7,2,3.8000000000000025,yes
122,CHEMBL39337,9.36,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639890>,339.01195742,4,2,4.012200000000001,yes
123,CHEMBL351629,9.36,CN(CC(=O)O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639900>,387.0330867880001,6,2,3.051700000000001,yes
124,CHEMBL40734,9.36,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639970>,338.01670845200005,3,2,4.617200000000001,yes
125,CHEMBL162821,9.35,CNc1cc2c(Nc3cccc(C)c3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D6966399E0>,265.13274548,5,2,3.118520000000001,yes
126,CHEMBL304271,9.35,CCN(CC)CC(O)CNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639A50>,541.2004436880001,7,5,3.57442,yes
127,CHEMBL443523,9.35,C=CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639AC0>,368.0272731360001,4,2,4.260400000000002,yes
128,CHEMBL3906546,9.34,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OC(F)(F)F)cc3)nn21,<rdkit.Chem.rdchem.Mol object at 0x000001D696639B30>,471.15182416,6,3,4.0771000000000015,yes
129,CHEMBL3818015,9.33,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639BA0>,457.03856609199994,7,3,3.1914000000000007,yes
130,CHEMBL539822,9.33,Cl.Nc1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,<rdkit.Chem.rdchem.Mol object at 0x000001D696639C10>,405.96545716400004,5,2,5.354600000000002,yes
131,CHEMBL3360609,9.33,C#Cc1cccc(Nc2ncnc3cc(OCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639C80>,472.185903248,9,1,4.717300000000003,yes
132,CHEMBL3355875,9.33,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCn1ccnc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001D696639CF0>,486.12185902,9,1,5.138400000000003,yes
133,CHEMBL4868614,9.32,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCCN/C(=N\C#N)Nc4ccncc4)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639D60>,548.264822264,8,3,5.626380000000005,no
134,CHEMBL3926191,9.32,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OC)cc3)nn21,<rdkit.Chem.rdchem.Mol object at 0x000001D696639DD0>,417.180089596,6,3,3.187100000000001,yes
135,CHEMBL54088,9.32,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639E40>,305.12766010000007,5,2,3.201320000000001,yes
136,CHEMBL3360617,9.31,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001D696639EB0>,498.06511518800005,9,1,4.718300000000004,yes
137,CHEMBL3355881,9.31,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCn4ccnc4[N+](=O)[O-])cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639F20>,472.185903248,9,1,4.717300000000003,yes
138,CHEMBL2021576,9.31,O=C(O)[C@H]1O[C@@H]1C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D696639F90>,428.01201699600006,6,3,2.9264,yes
139,CHEMBL3355882,9.3,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCn4ccnc4[N+](=O)[O-])cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B040>,486.201553312,9,1,5.107400000000005,yes
140,CHEMBL4071474,9.3,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B0B0>,586.25715004,7,1,4.667320000000004,yes
141,CHEMBL4776751,9.3,COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B120>,403.16443953200013,6,4,2.8779000000000003,yes
142,CHEMBL203599,9.3,CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B190>,467.1636642560001,7,2,3.1403000000000016,yes
143,CHEMBL4763315,9.3,CS(=O)(=O)Nc1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B200>,423.1365105320001,6,4,3.1419000000000006,yes
144,CHEMBL3758770,9.3,COc1cc(C(=O)NCCN(C)C)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B270>,475.20419616800007,7,2,4.831400000000004,yes
145,CHEMBL4080720,9.3,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCOP(N)(=O)N(CCCl)CCCl,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B2E0>,579.0772022020001,7,2,5.8064000000000044,no
146,CHEMBL3758582,9.3,COc1ccc(C(=O)NCCN(C)C)cc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B350>,475.20419616800007,7,2,4.831400000000004,yes
147,CHEMBL2021575,9.3,O=C(O)[C@@H]1O[C@H]1C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B3C0>,428.01201699600006,6,3,2.9264,yes
148,CHEMBL3633145,9.3,C=CC(=O)Nc1cccc(-n2c(=O)c(Cc3ccccc3)cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B430>,601.2801379800001,9,2,5.0000000000000036,no
149,CHEMBL4792577,9.3,COC[C@@H](Nc1ncnc2[nH]c(-c3ccc(CO)cc3OC)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B4A0>,404.18484062799996,6,3,3.9254000000000024,yes
150,CHEMBL4786776,9.3,OCC[C@@H](Nc1ncnc2[nH]c(-c3ccccc3)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B510>,344.16371126,4,3,4.1605000000000025,yes
151,CHEMBL2347958,9.3,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B580>,485.16299556,7,2,4.389900000000002,yes
152,CHEMBL3355876,9.29,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCn1ccnc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001D69663B5F0>,500.137509084,9,1,5.528500000000004,no
153,CHEMBL3901296,9.29,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@@]12COC[C@@H]1C2,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B660>,511.178645624,7,2,4.637500000000003,yes
154,CHEMBL2031304,9.29,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B6D0>,471.18373100400004,6,2,5.379100000000005,yes
155,CHEMBL126791,9.29,Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B740>,423.0807056760001,7,2,4.229600000000001,yes
156,CHEMBL2031299,9.29,O=C(CCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B7B0>,455.09568704400004,6,2,3.796700000000002,yes
157,CHEMBL3360604,9.28,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCn1ccnc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001D69663B820>,500.137509084,9,1,5.528500000000004,no
158,CHEMBL3355889,9.28,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCn1c([N+](=O)[O-])cnc1C,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B890>,500.137509084,9,1,5.446820000000004,no
159,CHEMBL4852664,9.28,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCN/C(=N\C#N)Nc4cccnc4)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B900>,520.2335221360001,8,3,4.846180000000004,yes
160,CHEMBL49986,9.27,C=CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B970>,369.022522104,5,2,3.655400000000002,yes
161,CHEMBL4110258,9.27,CN(C)CC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@]12COC[C@H]1C2,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B9E0>,525.194295688,7,2,5.027600000000004,no
162,CHEMBL4859375,9.27,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCCN/C(=N\C#N)Nc4cccnc4)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BA50>,548.264822264,8,3,5.626380000000005,no
163,CHEMBL3360611,9.27,C#Cc1cccc(Nc2ncnc3cc(OCCOCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BAC0>,474.16516780399996,10,1,3.5636000000000028,yes
164,CHEMBL165547,9.25,CN(CC(O)CO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BB30>,403.0643869160001,7,3,2.3202999999999996,yes
165,CHEMBL3355880,9.25,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCn4ccnc4[N+](=O)[O-])cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BBA0>,458.170253184,9,1,4.327200000000003,yes
166,CHEMBL2029435,9.24,C=CC(=O)Nc1cccc(N2C(=O)N(C3CC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BC10>,554.2753869480001,8,2,4.341200000000003,yes
167,CHEMBL3360610,9.24,C#Cc1cccc(Nc2ncnc3cc(OCCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BC80>,486.201553312,9,1,5.107400000000005,yes
168,CHEMBL1243254,9.24,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)Cc1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BCF0>,561.174309192,6,2,6.807080000000005,no
169,CHEMBL4454516,9.23,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccccc3)n2)c(OC)cc1N1CCC(C(N)=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BD60>,515.228102408,8,4,3.3073000000000006,yes
170,CHEMBL4562352,9.22,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CSc1cccnc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BDD0>,484.077217336,8,1,5.657300000000004,yes
171,CHEMBL4749862,9.22,COc1cnccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BE40>,361.1538748480001,6,3,3.1740000000000004,yes
172,CHEMBL4170121,9.22,COc1cccc(OC)c1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BEB0>,374.1742759440001,5,2,4.8152000000000035,yes
173,CHEMBL4741922,9.22,C[C@@H](Nc1ncnc2[nH]c(-c3ccncc3)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BF20>,315.148395544,4,2,4.193000000000002,yes
174,CHEMBL4285217,9.22,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(CCC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BF90>,570.2703015680001,11,2,2.980900000000001,no
175,CHEMBL4789027,9.22,OCc1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)cc1F,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D040>,378.1492040680001,5,4,3.4018000000000006,yes
176,CHEMBL3891846,9.22,C[C@@H](Nc1ncnc2oc(-c3ccc(NCCN4CCCCC4)cc3)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D0B0>,441.252860612,6,2,5.960700000000005,yes
177,CHEMBL4282954,9.22,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D120>,496.222288756,8,2,4.503700000000003,yes
178,CHEMBL4746770,9.22,CC(C)Oc1ccccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D190>,372.19501138800007,4,2,5.585200000000005,yes
179,CHEMBL378144,9.22,C#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D200>,367.0068720400001,5,2,3.1026000000000016,yes
180,CHEMBL127086,9.21,O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D270>,387.033086788,6,3,3.4175000000000013,yes
181,CHEMBL3890068,9.2,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OCCOC)cc3)nn21,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D2E0>,461.206304344,7,3,3.2037000000000013,yes
182,CHEMBL162622,9.19,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D350>,428.096021392,7,2,3.2750000000000012,yes
183,CHEMBL3920583,9.19,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D3C0>,469.1429288120001,8,3,4.490200000000003,yes
184,CHEMBL1204262,9.19,CCOc1cc2ncnc(Nc3cccc(I)c3)c2cc1OCC.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D430>,471.021052528,5,1,5.197200000000003,yes
185,CHEMBL3360607,9.19,C#Cc1cccc(Nc2ncnc3cc(OCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D4A0>,444.15460312,9,1,3.9371000000000027,yes
186,CHEMBL3954175,9.18,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(C(F)(F)F)cc3)nn21,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D510>,455.15690954,5,3,4.197300000000002,yes
187,CHEMBL3355878,9.18,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCn1ccnc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001D69663D580>,498.065115188,9,1,4.718300000000004,yes
188,CHEMBL1204168,9.18,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D5F0>,395.00361649999996,5,1,4.574900000000003,yes
189,CHEMBL3814257,9.18,CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D660>,330.06836690399996,4,2,4.124300000000002,yes
190,CHEMBL2031307,9.17,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D6D0>,455.15243087600004,6,2,4.931480000000004,yes
191,CHEMBL2437462,9.17,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D740>,482.2178720720001,9,2,2.7956000000000003,yes
192,CHEMBL3357636,9.17,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D7B0>,487.158659128,6,2,5.452300000000005,yes
193,CHEMBL317925,9.17,COc1cc2ncnc(Nc3cccc(Br)c3)c2c(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D820>,389.0375034719999,6,1,4.161700000000003,yes
194,CHEMBL4473875,9.16,CCOCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D890>,487.178645624,7,2,4.637500000000003,yes
195,CHEMBL4471491,9.16,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D900>,594.0945139720001,12,2,3.5394000000000023,no
196,CHEMBL92937,9.16,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D970>,343.04325754800004,5,3,3.759800000000001,yes
197,CHEMBL3957055,9.16,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D9E0>,483.1585788760001,8,3,4.880300000000004,yes
198,CHEMBL280757,9.16,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DA50>,386.01785132400005,4,2,4.399500000000002,yes
199,CHEMBL4294211,9.15,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCOCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DAC0>,579.295788044,9,2,4.968100000000004,yes
200,CHEMBL4279016,9.15,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DB30>,592.32742252,9,2,4.883300000000004,yes
201,CHEMBL4284071,9.15,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CN4CCOCC4)cc3)ncc2Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DBA0>,464.17275172,7,3,4.573900000000003,yes
202,CHEMBL3909201,9.15,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DC10>,446.09572452400005,6,1,4.0892000000000035,yes
203,CHEMBL4293145,9.15,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1O[C@H]1CCOC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DC80>,497.206304344,8,2,4.834800000000003,yes
204,CHEMBL3940089,9.15,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OCCC)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DCF0>,502.15832478000004,6,1,5.649600000000005,no
205,CHEMBL4128567,9.15,C=CC(=O)Nc1cccc(-n2c(=O)n(CCc3ccccc3)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DD60>,660.31725176,11,2,4.592200000000004,no
206,CHEMBL4287401,9.15,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DDD0>,540.248503504,9,2,4.3781000000000025,yes
207,CHEMBL4744798,9.15,CC(=O)Nc1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DE40>,371.17461029200007,4,3,4.756400000000003,yes
208,CHEMBL4751641,9.15,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(S(N)(=O)=O)cc3)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DEB0>,393.125945848,5,3,3.445400000000001,yes
209,CHEMBL4778894,9.15,COc1cc(NS(C)(=O)=O)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DF20>,437.1521605960001,6,3,4.178100000000002,yes
210,CHEMBL4759127,9.15,NC(=O)Cc1cccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DF90>,387.1695249120001,5,4,2.7982000000000005,yes
211,CHEMBL54091,9.14,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F040>,387.0131002920001,5,2,3.794500000000002,yes
212,CHEMBL3977729,9.14,C=CC(=O)NCC1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F0B0>,417.1800895960001,6,3,3.100200000000001,yes
213,CHEMBL289213,9.14,CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F120>,439.06438691600005,5,3,4.133600000000002,yes
